0,1,2
0.72107106,0.002721264,0.72730714
0.68094814,0.0053324555,0.7685538
0.64870495,0.008273074,0.80330145
0.6152546,0.013122844,0.8375274
0.56720805,0.022427123,0.8781813
0.511633,0.03761264,0.91952276
0.45441172,0.05512416,0.95080745
0.40858206,0.08571429,0.98429817
0.3666593,0.11367136,0.99558836
0.32440737,0.15066938,0.9987664
0.27734852,0.19102488,0.99926454
0.23397714,0.23633978,0.99836344
0.1960712,0.2732281,0.9960625
0.16698857,0.29824457,0.9900382
0.13680868,0.3352206,0.9802898
0.101887524,0.38850132,0.9674106
0.06341088,0.4478605,0.9536776
0.027677698,0.4963793,0.92879665
0.009811237,0.537832,0.89791507
0.0031825283,0.58132553,0.8638078
0.002260667,0.626026,0.8238655
0.002524056,0.67077035,0.77899
0.0047410005,0.71165246,0.7298213
0.007484723,0.7430986,0.6962595
0.012489112,0.7749177,0.664358
0.020939419,0.8107089,0.61421686
0.035008863,0.8507134,0.5492042
0.03625996,0.85363185,0.5434643
0.06003081,0.8967305,0.48215172
0.0852503,0.92106646,0.43632737
0.10943809,0.9279131,0.39346787
0.1438762,0.92903227,0.3491378
0.19069357,0.9285936,0.2947036
0.23546968,0.9266186,0.24826258
0.26918346,0.9240511,0.21266106
0.29820016,0.9195963,0.18085442
0.33911324,0.91299117,0.14397182
0.39655396,0.89868337,0.098147474
0.45425808,0.88312495,0.061644547
0.5018656,0.85804266,0.029292567
0.5434811,0.8324777,0.0083252285
0.5861501,0.7992758,0.002442921
0.634043,0.7573404,0.0011384928
0.68121153,0.7119378,0.0015178955
0.7195785,0.6721528,0.002537985
0.7506144,0.6445469,0.00635649
0.7798287,0.61507577,0.014041317
0.8149253,0.56488925,0.026873268
0.8528752,0.508317,0.04084343
0.89021057,0.45571658,0.057446353
0.9162642,0.41327637,0.0855768
0.92594373,0.37037534,0.11821341
0.93015796,0.32470933,0.1587486
0.9307724,0.27943832,0.20165554
0.9291484,0.23781006,0.2477645
0.92642653,0.20313811,0.2869002
0.923288,0.17263567,0.3185408
0.91652757,0.13638367,0.36106825
0.9033363,0.09572087,0.42048332
0.8876865,0.05613351,0.4895519
0.8596574,0.019223172,0.5358032
0.83683056,0.0047399607,0.584284
0.8071113,0.001799605,0.6272621
0.768503,0.0010754444,0.67567176
0.7225197,0.0028529295,0.7260501
0.6816944,0.0050032916,0.7673442
0.64914393,0.007636603,0.8023292
0.61591303,0.012486373,0.8360807
0.5684152,0.022602765,0.8770428
0.5120939,0.037568662,0.9182656
0.45581648,0.055628702,0.95118713
0.40930638,0.0846391,0.9838237
0.3669227,0.11246452,0.99556446
0.32535115,0.14981356,0.9986953
0.27772167,0.19008137,0.99926454
0.2342625,0.23489146,0.99833953
0.19747584,0.27246004,0.9961337
0.16747136,0.29813483,0.9907022
0.1374013,0.33407953,0.9809775
0.10287523,0.38718465,0.96869147
0.063432746,0.44623664,0.9545787
0.02807278,0.49580875,0.9300775
0.010118612,0.53862196,0.89945686
0.0035776116,0.57965773,0.86489874
0.0016021947,0.6245996,0.8249092
0.0027215977,0.6693878,0.7805554
0.004587445,0.7111258,0.7313156
0.0068481117,0.7418038,0.6977775
0.01183064,0.77329403,0.66568625
0.01951264,0.8101382,0.6158534
0.033582088,0.85036206,0.55124396
0.03514056,0.8531052,0.5452432
0.06003081,0.89690584,0.48333764
0.08487708,0.92095697,0.43744215
0.10884547,0.92795706,0.39484355
0.14233984,0.9295152,0.35075065
0.18847664,0.92872524,0.29600814
0.23380157,0.9264869,0.249662
0.26841524,0.9242486,0.21391796
0.29738802,0.9201888,0.18192177
0.3374012,0.9134299,0.14489684
0.39429322,0.89997816,0.09909641
0.45285335,0.88470495,0.062213793
0.5015364,0.85997367,0.03007528
0.54242754,0.83315784,0.008277697
0.58395517,0.8013167,0.0020635182
0.6332528,0.75907415,0.001067337
0.6805311,0.7139128,0.0011384928
0.7190298,0.6738864,0.002490453
0.7502852,0.64529306,0.0059295553
0.77976286,0.6173141,0.013424823
0.814157,0.56655705,0.025378997
0.85153633,0.50937027,0.03958625
0.8905619,0.45668212,0.056734797
0.91532046,0.41384694,0.08415369
0.92616314,0.3721528,0.11709882
0.9306189,0.32596016,0.15737301
0.9308823,0.28038192,0.20009011
0.92917025,0.23849033,0.24645999
0.9266899,0.20388421,0.28595147
0.923244,0.17276734,0.3179241
0.9161765,0.13695431,0.35924193
0.90425813,0.09640132,0.41882303
0.8915056,0.057735354,0.48765442
0.86055744,0.019837787,0.53452235
0.8372257,0.004630415,0.5836436
0.8078796,0.0015362739,0.62579155
0.7703027,0.0014922975,0.6742012
0.7242756,0.0026991442,0.7248641
0.6825065,0.0050254115,0.76637167
0.6494073,0.007856221,0.80183107
0.6166812,0.012618038,0.83555895
0.56995165,0.021615272,0.8758092
0.51367426,0.03605451,0.9170084
0.4570895,0.05391705,0.9494555
0.4100746,0.084507436,0.9829938
0.3686128,0.11235471,0.99563557
0.32535115,0.14858459,0.99864805
0.2785777,0.18828176,0.99895626
0.2356453,0.23421119,0.9981736
0.19723432,0.27206504,0.9962999
0.16714212,0.29686207,0.99022776
0.13843274,0.3326312,0.98107255
0.10318261,0.38588992,0.9689761
0.06411334,0.44481027,0.954721
0.027216766,0.49451402,0.93019617
0.010228181,0.5373273,0.8995992
0.0032483754,0.5786483,0.8658474
0.0019095696,0.6235902,0.82597655
0.0025899033,0.6688173,0.78138554
0.0046311673,0.709875,0.73190856
0.0072213337,0.74103594,0.6978486
0.012313432,0.7727234,0.66635036
0.019403072,0.8093704,0.6172529
0.03342853,0.84788257,0.55283314
0.034328267,0.8510204,0.54723555
0.05871387,0.8954138,0.48480818
0.08446013,0.9199913,0.43839088
0.1084064,0.9274744,0.3956974
0.14176908,0.9294054,0.35153335
0.1874452,0.9284837,0.2973601
0.23338452,0.9268598,0.2509428
0.267669,0.9240511,0.21427374
0.2966637,0.91992545,0.18263331
0.33650127,0.91375905,0.14610648
0.39266896,0.9,0.100045055
0.45076817,0.8854291,0.06351851
0.4998024,0.8607858,0.031545643
0.5416593,0.833926,0.009036787
0.5829016,0.80193126,0.0028226082
0.63180417,0.7597103,0.0011384928
0.6792142,0.71490026,0.0016841155
0.7181299,0.6742156,0.0026802968
0.7497584,0.6456442,0.00652271
0.7791263,0.6179066,0.014088849
0.8124231,0.56750065,0.025710868
0.8513828,0.5116964,0.03998956
0.88904744,0.45872292,0.05633177
0.915474,0.41569024,0.083916314
0.9263828,0.37307447,0.11631611
0.9303555,0.3275621,0.15680376
0.93092626,0.28095248,0.19909394
0.9289727,0.23903891,0.2454638
0.92690957,0.20467421,0.28535846
0.92352927,0.17368901,0.31721255
0.9165057,0.13855615,0.3584592
0.9048945,0.09844213,0.41692555
0.88900346,0.058898486,0.48594669
0.8614353,0.021022778,0.53321785
0.837862,0.0049595786,0.58267117
0.80860394,0.001514154,0.62465304
0.77124673,0.0011631337,0.6725409
0.7247365,0.0023699803,0.7237731
0.68362594,0.004871626,0.76627684
0.6507901,0.008141409,0.8015937
0.6184591,0.0123986835,0.8345864
0.5723441,0.020671494,0.874813
0.5158253,0.035725344,0.91622573
0.45913076,0.053851217,0.9496217
0.41174272,0.08237893,0.98259044
0.37056625,0.11206952,0.99622875
0.32662418,0.14742172,0.9984582
0.28013605,0.18727241,0.9993832
0.23658909,0.23271897,0.99841064
0.19822203,0.27094588,0.99658453
0.16843721,0.2962476,0.9906786
0.13891579,0.3314462,0.98135716
0.10298507,0.38415635,0.9685016
0.06545214,0.44426167,0.9548872
0.028138628,0.49343875,0.9303621
0.00974539,0.5356156,0.90095115
0.003533889,0.5779022,0.86719936
0.0014486391,0.6226466,0.82718617
0.0021729586,0.6680273,0.7826901
0.0034680418,0.7087997,0.73318934
0.0057945563,0.74103594,0.69901085
0.011084195,0.7723942,0.6675126
0.018459085,0.8078562,0.6191266
0.033208866,0.8479484,0.5555845
0.03415285,0.85091084,0.5499632
0.056540906,0.893724,0.4857095
0.08364784,0.9204303,0.4397903
0.10704573,0.9273206,0.3968122
0.14060569,0.9294054,0.35293278
0.18656705,0.92918605,0.29861718
0.23250656,0.9272769,0.25177294
0.26676905,0.9241828,0.21493804
0.29620278,0.92069364,0.18298909
0.33450392,0.9136274,0.14674689
0.39078137,0.9003292,0.1012547
0.44874886,0.88520974,0.06335229
0.49866107,0.8616195,0.03128493
0.540057,0.8344087,0.008799695
0.5822651,0.8026333,0.0025140767
0.63061893,0.7605883,0.0006879343
0.67840207,0.7160413,0.0012096486
0.7168129,0.6747642,0.002134674
0.7486611,0.6461927,0.005739996
0.7781167,0.6182577,0.01337729
0.81224746,0.56962925,0.025521308
0.8502634,0.51283747,0.039064534
0.8884108,0.45973238,0.055762526
0.9149912,0.41669968,0.08296766
0.926273,0.37425947,0.11555702
0.9302896,0.32729876,0.15580758
0.93149674,0.28266412,0.19795544
0.92938966,0.24039948,0.24392208
0.9270631,0.2054642,0.2843623
0.9238806,0.17434734,0.31654844
0.91727376,0.13897301,0.3574393
0.9056409,0.098749176,0.41493317
0.89053977,0.05957867,0.48464215
0.8615233,0.021307966,0.5321505
0.8382352,0.0055080974,0.58141404
0.80952585,0.0016021066,0.6237992
0.7714003,0.00076813693,0.671521
0.7260096,0.0022604344,0.7224923
0.6834284,0.0046962476,0.7651858
0.651273,0.007329559,0.80031294
0.6196883,0.011981566,0.8338984
0.57295865,0.02082528,0.8736746
0.51793236,0.03596682,0.9160361
0.4598551,0.052139565,0.9480087
0.4133011,0.08286162,0.9823294
0.3699078,0.11013825,0.99532735
0.32824844,0.1466096,0.9986953
0.28145298,0.18591179,0.9994544
0.23788409,0.23162177,0.9984582
0.19971465,0.27048504,0.99651337
0.16874458,0.295699,0.99084455
0.13915706,0.3302393,0.981452
0.10586048,0.38259828,0.96956897
0.066352144,0.44226474,0.954982
0.030048197,0.49210015,0.9312396
0.010425723,0.53447455,0.9011646
0.004082528,0.5773097,0.86779255
0.0018437224,0.62159324,0.8274708
0.002041264,0.6667107,0.7835914
0.004016681,0.7083828,0.73385346
0.0070675146,0.74004847,0.6994615
0.011018349,0.77098984,0.6684613
0.018700613,0.80636394,0.6203363
0.03417471,0.8474217,0.5571736
0.033560224,0.85005504,0.5514812
0.056913868,0.893373,0.48642105
0.08395521,0.9199913,0.4404544
0.10719929,0.92760605,0.39780837
0.14043027,0.9291202,0.3539764
0.18527225,0.9293177,0.29949477
0.2314091,0.9265527,0.25250822
0.2668788,0.9244021,0.21602902
0.2951492,0.9202328,0.18381906
0.333604,0.9139565,0.14767191
0.39032042,0.9002196,0.10222726
0.44833183,0.8851876,0.0647754
0.49789283,0.8618391,0.032589357
0.5397717,0.8356376,0.009416189
0.580597,0.8036208,0.0025852325
0.6295214,0.761422,0.00073518173
0.6776119,0.71724826,0.0011621165
0.7163959,0.67548835,0.002537985
0.74822205,0.6464341,0.0058347755
0.7774364,0.61887217,0.013282511
0.8109086,0.570507,0.02490453
0.8493194,0.51485634,0.03913569
0.88722557,0.46054432,0.055430368
0.9141789,0.41685328,0.08263551
0.92568034,0.37540057,0.11515371
0.9300481,0.32887873,0.1554518
0.9307066,0.28301522,0.19703041
0.9292579,0.24116753,0.24323423
0.9264924,0.205947,0.2839591
0.923244,0.17535669,0.3160029
0.9174276,0.1399605,0.35672775
0.90524584,0.099670835,0.4135575
0.89025456,0.06085161,0.48307672
0.86235714,0.02273443,0.53105944
0.8386743,0.005529954,0.580323
0.8101403,0.0018872942,0.6228267
0.77245384,0.000921659,0.6701216
0.727129,0.0024139564,0.7212589
0.6848112,0.0050254115,0.763905
0.6516022,0.007527057,0.7995066
0.6205004,0.012223042,0.8325704
0.5735513,0.02080316,0.8724649
0.5194688,0.03550599,0.9151823
0.46060136,0.05203002,0.9473919
0.41323528,0.08229098,0.9817841
0.37177345,0.10976537,0.99563557
0.32956538,0.1454686,0.99890876
0.28323087,0.18560474,0.99981016
0.2386962,0.23098539,0.99888515
0.20061465,0.26958534,0.9970351
0.16964433,0.2947993,0.99127144
0.14034231,0.32942733,0.982116
0.10667251,0.38167664,0.9701618
0.06701062,0.44132113,0.9555037
0.03042142,0.49144182,0.9322122
0.010447848,0.5332676,0.9019234
0.003972695,0.5759711,0.86845654
0.0015363476,0.62001324,0.8288703
0.0015803335,0.6658329,0.7849196
0.0041265143,0.7073953,0.7352055
0.0060360837,0.7391047,0.70088464
0.010689112,0.7705509,0.66990817
0.018239683,0.8053983,0.62194914
0.032462683,0.8454246,0.5581698
0.03323099,0.84867257,0.5526671
0.056935992,0.8928682,0.4875121
0.0828798,0.91981566,0.44156918
0.10638726,0.92760605,0.39863852
0.13863027,0.9290544,0.35539952
0.1843064,0.9289446,0.300823
0.2302897,0.9268819,0.25331464
0.26538628,0.9245338,0.21683544
0.2946005,0.9207813,0.18533723
0.33307722,0.91430783,0.14919008
0.38948634,0.9016021,0.103199534
0.44745386,0.88599974,0.06560565
0.4981343,0.86326534,0.03363307
0.5385645,0.8353962,0.009060411
0.58075064,0.8045206,0.0025140767
0.6285557,0.76236576,0.00075909006
0.6766022,0.7181699,0.00094864913
0.71543014,0.6769586,0.0020635182
0.74723434,0.64733386,0.0051943734
0.77647054,0.6203863,0.012665733
0.81051356,0.5717139,0.024762219
0.84767324,0.5155586,0.038115885
0.88628185,0.46155375,0.054410566
0.9136522,0.4180602,0.081568174
0.9257681,0.37608084,0.11403912
0.92998224,0.32907623,0.15383884
0.93123335,0.285078,0.19513284
0.9291921,0.24206723,0.24124187
0.92688745,0.20686865,0.2829866
0.92394644,0.17603686,0.315576
0.9176251,0.14048716,0.35506743
0.90627724,0.10094378,0.41251388
0.8919226,0.061553653,0.48148757
0.8627744,0.023063594,0.5296126
0.8392669,0.005486241,0.5793268
0.8113914,0.0020189597,0.62194914
0.7733757,0.0011631337,0.66929144
0.72809476,0.0024579328,0.72040504
0.68612814,0.0046962476,0.7635492
0.6523485,0.007263726,0.7990085
0.6209394,0.0118720215,0.8320484
0.5752633,0.020847136,0.8713028
0.51863474,0.035088874,0.91345066
0.46150127,0.0520079,0.9465145
0.41496924,0.081742465,0.9808591
0.37161982,0.108294934,0.9948529
0.32923615,0.14478841,0.99838704
0.2834284,0.18367347,0.99916977
0.23937662,0.23012955,0.99864805
0.20129497,0.26864174,0.9966793
0.17065416,0.29433846,0.99127144
0.14141798,0.328769,0.9822822
0.10717743,0.38031608,0.9693791
0.06843713,0.44004837,0.95593065
0.03143099,0.49056405,0.93285257
0.011084195,0.5328726,0.90280116
0.0045215976,0.5748739,0.8695003
0.0023265143,0.6188063,0.8297478
0.002260667,0.66462594,0.7853702
0.005004389,0.7070662,0.7361779
0.0069798063,0.7378538,0.7011455
0.011106321,0.7688611,0.6698133
0.01812985,0.8048279,0.6232062
0.03255039,0.84524924,0.5604468
0.033384547,0.84808004,0.55463576
0.056496922,0.8914639,0.48898268
0.08274811,0.9189161,0.44344294
0.10621158,0.9272769,0.39994305
0.13909121,0.9296029,0.35660917
0.18349436,0.92872524,0.30219868
0.22954343,0.9266186,0.2551647
0.2657594,0.9244898,0.21771304
0.29431516,0.9203863,0.18564549
0.33160666,0.9140882,0.15011512
0.38867426,0.90158,0.10486003
0.44751972,0.88624096,0.067171074
0.49613693,0.86256325,0.034391876
0.5386084,0.8361643,0.010032968
0.58009213,0.8057933,0.0032256348
0.62785333,0.763002,0.0013519602
0.6755048,0.71891606,0.0014706481
0.7150131,0.6774853,0.0025852325
0.74659777,0.6479922,0.005882308
0.77642655,0.6208252,0.013116291
0.8101403,0.5729648,0.025117997
0.8468612,0.5171824,0.03873238
0.8856012,0.46225595,0.054197095
0.9134986,0.41933298,0.081212394
0.9249779,0.3773536,0.11304294
0.92967516,0.33008566,0.15329322
0.9310798,0.28613132,0.1947298
0.9293238,0.24246222,0.24083868
0.9272388,0.20750502,0.28210905
0.9239243,0.17733167,0.3146035
0.9177787,0.14171612,0.35433218
0.90654063,0.100965634,0.41054526
0.89179087,0.06278262,0.48006448
0.8634766,0.023985254,0.52892476
0.839662,0.0055080974,0.578046
0.81235725,0.0016897959,0.6204786
0.7747585,0.0014264648,0.6677735
0.73011404,0.002216458,0.71912426
0.68568915,0.004191442,0.76250553
0.6535118,0.007395392,0.79820216
0.62276113,0.012003686,0.8311709
0.5764047,0.020342331,0.87049645
0.521532,0.03484766,0.91231215
0.46257678,0.051525213,0.9456131
0.4154521,0.08108413,0.98038465
0.37346354,0.10761475,0.9949004
0.33182612,0.14366926,0.998553
0.28531605,0.1823131,0.9993357
0.24036433,0.22903234,0.99867165
0.20173405,0.2683784,0.99682164
0.17074187,0.2935046,0.9915797
0.14176908,0.3277157,0.98249567
0.10829683,0.37838498,0.9698536
0.06940298,0.43794173,0.95628643
0.0320676,0.48894018,0.93349296
0.011391571,0.5321484,0.90398693
0.0036655834,0.57395226,0.87021184
0.0016461808,0.6179505,0.8306728
0.0018437224,0.66392374,0.78662735
0.0041043893,0.70577145,0.73722154
0.0061237924,0.7367787,0.7022603
0.011018349,0.7690149,0.6713313
0.017932307,0.8040816,0.6248428
0.03180421,0.8447663,0.5624866
0.03351624,0.8475534,0.5568178
0.055048283,0.8897741,0.4901686
0.08171641,0.9191573,0.44422567
0.10458726,0.92699146,0.40084434
0.13722563,0.92962474,0.3567752
0.1816725,0.92883474,0.30295768
0.22787532,0.92699146,0.25563908
0.26411325,0.92477524,0.21851946
0.29288846,0.9211323,0.18673645
0.32996047,0.91430783,0.15042336
0.38669884,0.90252376,0.10533421
0.44387618,0.8861314,0.06634083
0.49490777,0.86412114,0.03517459
0.5373134,0.83708596,0.0101041235
0.57886297,0.8064516,0.0024668293
0.62607545,0.76477945,0.0011384928
0.67445123,0.7201449,0.001067337
0.7142449,0.6781875,0.002253362
0.7463565,0.64860666,0.0056213085
0.7755926,0.62130797,0.012309954
0.809416,0.57417166,0.02440644
0.8468172,0.5191355,0.038210664
0.8856452,0.46394566,0.05331932
0.91281825,0.4204302,0.0800739
0.9258339,0.3780997,0.11254485
0.92989457,0.33072206,0.15234457
0.9310358,0.286658,0.19311684
0.9293678,0.24380085,0.23948671
0.927085,0.20844863,0.28127888
0.92412186,0.17755102,0.3135836
0.91758114,0.14173798,0.3524584
0.90697974,0.10366478,0.40947792
0.8915496,0.0638578,0.478333
0.86437654,0.025323765,0.52797604
0.84080327,0.006298091,0.57785624
0.81213784,0.0016458196,0.6197433
0.77519757,0.0008998025,0.6667773
0.7301799,0.0018872942,0.7184364
0.68720365,0.004630415,0.7619363
0.6541922,0.007746412,0.797609
0.62271726,0.0120255435,0.8300088
0.5777436,0.020035286,0.869761
0.5226075,0.033728506,0.9112923
0.46490338,0.05102041,0.9453523
0.4176909,0.0801185,0.9798629
0.37508777,0.10713206,0.9949952
0.33272603,0.14268176,0.99843454
0.28621596,0.1819181,0.99928844
0.2411984,0.22789125,0.9985057
0.20210701,0.2672373,0.99658453
0.17131263,0.29297793,0.9914138
0.14253739,0.32648683,0.98247176
0.108823605,0.37788028,0.96973485
0.07061009,0.4373931,0.9555037
0.0320676,0.48749185,0.93349296
0.011523265,0.53028315,0.90424794
0.00428007,0.5729867,0.8705912
0.0020194028,0.61702883,0.8311709
0.0016243195,0.6623218,0.7871491
0.0034899032,0.7046303,0.73786193
0.006716417,0.736691,0.70247376
0.010382001,0.76756656,0.67156845
0.01812985,0.80311626,0.62645566
0.031584807,0.8438009,0.5647399
0.03303345,0.8464561,0.559332
0.05447752,0.88911575,0.49130708
0.08222133,0.918543,0.44550648
0.10441184,0.9265527,0.40200657
0.1369841,0.9291202,0.3586964
0.18103589,0.92907625,0.3047603
0.22783141,0.92721105,0.2566827
0.26417908,0.9240948,0.21951565
0.29247144,0.9203863,0.18742438
0.329719,0.9143955,0.15146707
0.38492095,0.9026773,0.1060933
0.44387618,0.8871189,0.067716695
0.49315184,0.8647795,0.035791367
0.534899,0.83756864,0.0100805
0.57750213,0.80719787,0.0027750763
0.6255926,0.7655476,0.0011384928
0.6728709,0.7214616,0.00094864913
0.7127085,0.67926276,0.0023481415
0.7452589,0.64900166,0.0053603086
0.7739902,0.62286603,0.01228633
0.80757225,0.5757736,0.023884725
0.84503937,0.5199255,0.038471665
0.8834504,0.46486732,0.052939914
0.9122475,0.42139575,0.08024012
0.9251754,0.37906525,0.112212695
0.92976284,0.33201677,0.1518701
0.930553,0.2879527,0.19216819
0.9298287,0.24500777,0.2384668
0.92717296,0.20939223,0.28054363
0.9235951,0.17880185,0.3129669
0.9179543,0.14360343,0.3516757
0.90772593,0.10320395,0.40705863
0.8928007,0.06497696,0.47712335
0.86665934,0.026201447,0.52669525
0.84231776,0.006144569,0.5759825
0.812928,0.0020189597,0.6187471
0.77572435,0.00076813693,0.66511697
0.7317384,0.0020847926,0.71679986
0.6877743,0.0046962476,0.76075035
0.65423614,0.007439105,0.79642326
0.6242537,0.011542857,0.82905984
0.5791044,0.019289006,0.8694052
0.5244073,0.033969715,0.9112923
0.4661106,0.049616065,0.9444034
0.41900787,0.07937248,0.97950715
0.37638277,0.10610059,0.9949004
0.3330553,0.1414528,0.9987192
0.28803772,0.18064517,0.9996678
0.24247144,0.22668432,0.99895626
0.2042142,0.26666674,0.997201
0.17293668,0.29190266,0.99181706
0.14363466,0.32481903,0.98280394
0.11068919,0.37638807,0.9703992
0.071729496,0.43517676,0.95628643
0.0335381,0.4866799,0.93472624
0.0118085155,0.52942735,0.90541005
0.0038410006,0.5719334,0.8718957
0.0017560138,0.6155147,0.8323094
0.001492625,0.6615099,0.78866726
0.0035997364,0.7039062,0.7392376
0.0062115006,0.73572534,0.7038257
0.010535557,0.76666677,0.67287296
0.017603071,0.8021288,0.6281871
0.031014044,0.84268177,0.56564116
0.032287,0.84553444,0.5601622
0.053621504,0.8885891,0.49227956
0.08132133,0.91821384,0.44659752
0.103709385,0.9273206,0.40264696
0.13568927,0.9293614,0.3594554
0.17991649,0.92907625,0.30566162
0.22609745,0.92716706,0.25796348
0.26270851,0.92477524,0.22096246
0.29106668,0.920869,0.18865766
0.32868743,0.91465884,0.15267673
0.3842405,0.90340143,0.10742164
0.44220805,0.8872284,0.068688974
0.49264702,0.8658549,0.036645237
0.5356672,0.8380514,0.010483527
0.57620716,0.8081414,0.0025140767
0.6243634,0.76675445,0.00094864913
0.6717515,0.72304153,0.001019805
0.71240115,0.6799211,0.0018975829
0.74438107,0.64992326,0.004814971
0.77370495,0.62363404,0.011835487
0.8076602,0.5770025,0.023410259
0.84405166,0.5213519,0.037119705
0.8831649,0.4655476,0.051896203
0.9118524,0.4221199,0.07893541
0.9253951,0.38031608,0.11078958
0.9304872,0.33403563,0.15054205
0.9308383,0.28896213,0.19065002
0.9294555,0.24560027,0.23709112
0.92741424,0.21002862,0.27957115
0.92390245,0.1793285,0.31182843
0.91808605,0.14450297,0.35056093
0.90779173,0.10487162,0.40641823
0.8924056,0.06556945,0.47508356
0.86635196,0.026859777,0.52619714
0.84258115,0.005749572,0.57515234
0.8142887,0.0025016458,0.6174189
0.77706313,0.0011631337,0.6638836
0.73279196,0.0023041475,0.71568507
0.6884986,0.004542462,0.7598491
0.65456533,0.0071757734,0.79585403
0.6246927,0.01158657,0.82841945
0.57763386,0.019025674,0.8668436
0.52526337,0.034013692,0.91017747
0.46637398,0.049089402,0.9435971
0.41887617,0.07917498,0.9787956
0.3761852,0.1056179,0.9943075
0.33452585,0.14039947,0.99841064
0.28957418,0.17937247,0.99924093
0.24363475,0.22580653,0.9985769
0.20445564,0.26662287,0.9969164
0.17291482,0.2922757,0.9918643
0.14429314,0.324841,0.9830649
0.112027995,0.3754225,0.9711819
0.072739325,0.43300426,0.95659494
0.034767337,0.4859338,0.93591225
0.012993765,0.52854955,0.9058845
0.0051142224,0.5710556,0.87293935
0.0022388059,0.6148344,0.8333056
0.0018437224,0.6604346,0.7896871
0.003906848,0.7028748,0.73992544
0.0064970143,0.73537433,0.7037783
0.01049157,0.7662936,0.6729916
0.017427655,0.80107546,0.6291833
0.030048197,0.8414528,0.5675387
0.032287,0.84430546,0.562202
0.053248547,0.8873164,0.493252
0.081013955,0.91742384,0.44754627
0.10390693,0.9270794,0.40380916
0.13514037,0.92916393,0.36099708
0.17996047,0.9292737,0.307061
0.22510974,0.9265746,0.2586988
0.26314747,0.9247971,0.2209862
0.2914179,0.9207813,0.18929805
0.32807285,0.91503197,0.15417099
0.38393325,0.90370876,0.10901069
0.43988144,0.88685554,0.06932937
0.49255922,0.8664474,0.038210664
0.53459173,0.8392363,0.011717083
0.5757023,0.8093922,0.0031072316
0.6228489,0.76765424,0.0013044281
0.670215,0.7235902,0.0012808044
0.7118963,0.6811061,0.0024668293
0.7438322,0.64981353,0.005099594
0.77348554,0.62387544,0.012404733
0.8060578,0.5778583,0.02319679
0.84334946,0.52321714,0.03688233
0.8816944,0.46745676,0.051540423
0.91051364,0.42308545,0.077536196
0.9249779,0.3812158,0.10991209
0.9294555,0.3345623,0.14975934
0.93094814,0.28994963,0.19029424
0.9294995,0.24643415,0.23626097
0.9274582,0.21073082,0.27907306
0.9242976,0.18073311,0.31144893
0.91806394,0.14529295,0.349541
0.9081431,0.10482791,0.40466303
0.89356875,0.067127585,0.4740874
0.86663723,0.027803555,0.5249638
0.8413519,0.006188282,0.5739901
0.81512284,0.0020847926,0.6162092
0.77851176,0.0011412771,0.6624605
0.7338892,0.0023041475,0.71442795
0.6901668,0.004344964,0.75897145
0.655136,0.006934562,0.79490507
0.6255267,0.01123555,0.82725734
0.5817822,0.018981962,0.8664878
0.52548283,0.032828704,0.90839857
0.4690737,0.050230414,0.94371575
0.42056626,0.0780998,0.978084
0.37785333,0.10480579,0.9949004
0.33553553,0.13932429,0.9982211
0.2898595,0.17845082,0.9993357
0.24416152,0.22466543,0.998814
0.20496048,0.2655037,0.99712986
0.17352931,0.29148573,0.99214894
0.14492975,0.3233049,0.9838001
0.11178673,0.37351337,0.97120553
0.07427567,0.43245563,0.9571642
0.03481132,0.4853413,0.9364579
0.012642668,0.52754015,0.9071178
0.005092098,0.5705289,0.8740067
0.0019535555,0.6142419,0.83427817
0.0018437224,0.65966654,0.790375
0.003533889,0.70300645,0.74122995
0.0055093057,0.7342112,0.70520145
0.010096488,0.7654159,0.673964
0.016461806,0.8013825,0.6304404
0.0305971,0.84147465,0.56929386
0.03105803,0.84399843,0.56367254
0.05153652,0.8865922,0.49443793
0.08002625,0.917314,0.44892195
0.10252413,0.9266186,0.40497136
0.13441606,0.9295152,0.3617561
0.17750227,0.9289664,0.3081995
0.22337574,0.9274304,0.25964752
0.26205003,0.92477524,0.22221957
0.2904302,0.921308,0.19008076
0.32574624,0.91498804,0.15345944
0.38129935,0.90333563,0.10903431
0.4397717,0.8883039,0.070420615
0.49113253,0.86739093,0.038803536
0.5326602,0.83925843,0.011290149
0.5747585,0.8106212,0.0031783874
0.62249774,0.7677419,0.0010437133
0.670215,0.7246435,0.0010909607
0.71064526,0.6815889,0.0019923623
0.74317366,0.6505158,0.004743815
0.7726074,0.6245996,0.012072862
0.8058824,0.5786483,0.0229597
0.8439639,0.5255432,0.03702464
0.8816067,0.46780786,0.050686553
0.91099644,0.42459962,0.07708535
0.9252194,0.38268605,0.108607374
0.9298287,0.3356156,0.14833622
0.9308823,0.29076156,0.18934558
0.9295872,0.24728999,0.23509876
0.92767763,0.21152082,0.2776025
0.9243194,0.18134746,0.31066623
0.9182396,0.14603923,0.34863973
0.9089333,0.10627624,0.40338224
0.8929983,0.067127585,0.47192898
0.8674495,0.02837393,0.52427596
0.8422079,0.0069564185,0.5730651
0.8155179,0.0018214615,0.6154502
0.7793459,0.00083396974,0.6618913
0.73500866,0.0022383146,0.7133369
0.6908252,0.004323107,0.7581888
0.65592617,0.0072416062,0.7942174
0.62653637,0.011454904,0.8260477
0.5823748,0.018740486,0.8649224
0.52780944,0.032806847,0.9077582
