0,1,2,3,4,5
-60.30833,-114.1083,175.375,0.3958333,-1.195833,1.3375
-43.31667,-129.1417,174.7667,0.2041667,-1.154167,1.395833
-26.9,-141.1667,172.3083,-0.04583333,-1.116667,1.425
-11.0,-151.3167,163.675,-0.2833333,-1.045833,1.495833
8.05,-160.7,152.525,-0.5083333,-1.0,1.5375
31.29167,-166.8667,138.4833,-0.7583333,-0.95,1.525
50.85833,-170.525,123.5833,-0.8708333,-0.8416667,1.5
65.00833,-173.0917,110.7333,-0.9625,-0.75,1.475
75.95,-174.3417,99.56667,-1.079167,-0.6666667,1.433333
89.49167,-175.35,86.88333,-1.133333,-0.5625,1.433333
108.2,-176.1833,68.90833,-1.208333,-0.4291667,1.375
124.05,-176.3083,50.775,-1.283333,-0.275,1.295833
136.7917,-175.45,34.90833,-1.320833,-0.0375,1.233333
146.2333,-172.325,19.45,-1.395833,0.2041667,1.179167
156.3833,-162.0,3.458333,-1.479167,0.4416667,1.095833
164.6417,-145.7583,-18.91667,-1.479167,0.6875,1.05
169.9583,-130.9167,-40.83333,-1.441667,0.85,0.9166667
172.6833,-117.0333,-58.09167,-1.391667,0.9125,0.7791667
174.2833,-104.6833,-69.775,-1.316667,1.016667,0.6791667
175.6083,-92.925,-81.93333,-1.291667,1.091667,0.5625
176.2583,-77.04167,-98.95833,-1.279167,1.1375,0.4416667
176.2667,-60.11667,-114.4083,-1.241667,1.2125,0.2791667
175.7417,-42.6,-128.425,-1.183333,1.279167,0.09166667
173.075,-26.73333,-140.5667,-1.166667,1.3,-0.1458333
165.725,-10.41667,-151.6417,-1.116667,1.370833,-0.4166667
152.3833,8.616667,-160.0333,-1.070833,1.391667,-0.6583333
137.9083,30.44167,-164.6583,-1.008333,1.345833,-0.8666667
124.8333,50.2,-169.1333,-0.9208333,1.316667,-0.9416667
113.5,63.65833,-172.35,-0.8333333,1.283333,-1.033333
101.0667,74.1,-174.5083,-0.7458333,1.2625,-1.154167
87.79167,87.71667,-175.2,-0.6541667,1.258333,-1.208333
70.45833,104.9667,-175.525,-0.5333333,1.2375,-1.279167
53.05,120.4083,-175.2083,-0.375,1.195833,-1.35
36.54167,134.825,-174.0,-0.1666667,1.175,-1.379167
18.95833,146.1833,-168.7083,0.1083333,1.125,-1.441667
2.516667,156.9417,-157.725,0.3291667,1.070833,-1.508333
-18.7,163.1,-146.9083,0.5625,1.041667,-1.516667
-39.45,168.55,-132.2417,0.7541667,0.9625,-1.508333
-57.425,171.6667,-118.025,0.8416667,0.8583333,-1.4875
-70.725,173.8333,-104.8833,0.9666667,0.8,-1.441667
-82.28333,174.9333,-93.63333,1.079167,0.6791667,-1.416667
-98.11667,175.8083,-79.1,1.141667,0.5625,-1.416667
-115.3167,176.3083,-61.23333,1.216667,0.45,-1.345833
-129.6667,176.15,-44.175,1.275,0.2541667,-1.2875
-141.6167,174.525,-27.66667,1.3375,0.02083333,-1.254167
-150.3583,168.6083,-11.38333,1.429167,-0.2291667,-1.191667
-161.1833,154.5,5.125,1.483333,-0.4541667,-1.125
-166.8917,140.0833,29.23333,1.458333,-0.675,-1.054167
-171.2833,124.85,49.33333,1.4,-0.7916667,-0.9166667
-173.7083,110.5333,64.125,1.354167,-0.8791667,-0.8041667
-175.075,98.89167,75.65,1.304167,-1.004167,-0.7083333
-175.9583,86.01667,89.5,1.3,-1.070833,-0.5833333
-176.525,70.14167,105.375,1.275,-1.129167,-0.4583333
-176.3833,52.89167,120.3167,1.229167,-1.220833,-0.2958333
-174.6583,35.3,134.65,1.208333,-1.2625,-0.06666667
-170.5917,18.55833,146.3917,1.1875,-1.316667,0.1875
-160.4167,2.116667,156.5,1.1375,-1.383333,0.4375
-146.725,-18.03333,162.25,1.095833,-1.379167,0.6541667
-131.075,-40.70833,167.175,1.016667,-1.341667,0.8416667
-130.1,-42.21667,167.5,1.0,-1.35,0.8458333
-118.1667,-58.525,171.275,0.9041667,-1.3125,0.9166667
-107.3583,-69.23333,173.75,0.8416667,-1.3,1.041667
-94.7,-80.49167,174.8917,0.7458333,-1.2875,1.15
-79.81667,-96.30833,175.375,0.6333333,-1.3,1.2125
-60.45,-114.15,175.35,0.4875,-1.258333,1.304167
-43.20833,-129.0333,174.775,0.3041667,-1.208333,1.366667
-27.18333,-140.8333,172.3,0.075,-1.175,1.416667
-11.35833,-151.425,163.6583,-0.1791667,-1.1125,1.491667
7.408333,-160.2583,152.8333,-0.4083333,-1.070833,1.541667
30.79167,-166.5333,138.5,-0.65,-1.020833,1.558333
50.35833,-170.7583,123.6917,-0.7875,-0.8958333,1.554167
64.825,-173.0583,110.525,-0.875,-0.8166667,1.5125
75.825,-174.3833,99.69167,-1.020833,-0.725,1.470833
89.375,-175.275,87.0,-1.091667,-0.6166667,1.4625
108.1917,-176.0417,69.03333,-1.158333,-0.4791667,1.429167
124.1083,-176.1417,50.825,-1.266667,-0.3375,1.354167
136.775,-175.55,35.025,-1.3125,-0.1083333,1.275
146.5417,-171.925,19.54167,-1.395833,0.1375,1.241667
156.3333,-161.9583,3.8,-1.483333,0.3875,1.1625
164.4583,-146.0333,-18.98333,-1.504167,0.6166667,1.091667
170.0167,-130.75,-40.55833,-1.458333,0.825,0.9666667
172.3417,-117.375,-57.93333,-1.4125,0.8791667,0.8083333
174.6417,-104.9667,-69.63333,-1.345833,0.9916667,0.7125
175.375,-92.85,-81.78333,-1.320833,1.070833,0.5916667
176.1333,-77.225,-99.025,-1.308333,1.125,0.4541667
176.3167,-60.24167,-114.4667,-1.254167,1.208333,0.3041667
175.2833,-43.36667,-128.4167,-1.208333,1.270833,0.1166667
173.125,-26.75833,-140.5167,-1.166667,1.3,-0.1416667
165.7167,-10.75,-151.8,-1.120833,1.358333,-0.4291667
152.475,8.216667,-160.15,-1.070833,1.404167,-0.6666667
137.95,30.15833,-164.6833,-1.016667,1.370833,-0.875
124.7917,49.59167,-169.2,-0.9125,1.320833,-0.9958333
113.4333,63.46667,-172.3417,-0.8166667,1.2875,-1.041667
101.3333,74.2,-174.4917,-0.725,1.254167,-1.1875
87.71667,87.66667,-175.1917,-0.6166667,1.258333,-1.245833
70.79167,105.0417,-175.425,-0.4875,1.245833,-1.3
52.925,120.2667,-175.125,-0.3333333,1.1875,-1.370833
36.74167,134.3083,-174.0333,-0.1208333,1.154167,-1.404167
19.29167,146.0417,-168.8417,0.1708333,1.116667,-1.445833
3.266667,156.725,-157.6833,0.4291667,1.054167,-1.508333
-18.56667,162.9,-146.7417,0.6416667,0.9833333,-1.525
-39.2,168.4333,-132.1667,0.8541667,0.9333333,-1.491667
-57.05833,171.7167,-117.9667,0.925,0.8166667,-1.470833
-70.175,173.85,-104.9417,1.025,0.7166667,-1.441667
-82.175,174.7917,-93.66667,1.15,0.625,-1.395833
-97.73333,175.8,-79.08333,1.2,0.4916667,-1.3875
-115.0083,176.35,-61.14167,1.245833,0.35,-1.325
-129.4917,175.8667,-44.3,1.320833,0.1625,-1.245833
-141.65,174.4333,-28.075,1.375,-0.075,-1.2
-150.2,168.4417,-11.63333,1.441667,-0.3666667,-1.141667
-160.9,154.525,4.975,1.495833,-0.5791667,-1.058333
-166.5833,140.2583,28.925,1.4625,-0.7958333,-0.9833333
-170.9583,124.8667,49.0,1.4,-0.9333333,-0.8541667
-173.7083,110.8583,63.74167,1.3375,-0.9791667,-0.6916667
-174.9417,99.30833,75.34167,1.283333,-1.091667,-0.6
-175.825,86.08333,89.20833,1.275,-1.1625,-0.4875
-176.5833,70.33333,105.05,1.254167,-1.2,-0.3458333
-176.1,52.90833,120.1,1.191667,-1.245833,-0.1833333
-174.4583,35.60833,134.4083,1.133333,-1.3,0.05
-170.2167,19.15,146.1417,1.129167,-1.325,0.3458333
-160.4667,2.658333,156.1583,1.058333,-1.370833,0.5958333
-146.2667,-17.60833,162.0833,1.008333,-1.375,0.7833333
-130.9667,-40.2,167.0,0.9416667,-1.325,0.9541667
-130.0167,-41.675,167.3583,0.9375,-1.329167,0.9791667
-118.1583,-58.45,171.1583,0.8375,-1.3,1.033333
-107.0917,-69.05,173.7583,0.7375,-1.258333,1.125
-94.98333,-80.29167,174.9083,0.6625,-1.245833,1.216667
-79.89167,-95.88333,175.3333,0.5458333,-1.25,1.254167
-60.64167,-113.8167,175.4083,0.3833333,-1.208333,1.308333
-43.68333,-128.7417,174.8167,0.2083333,-1.1625,1.391667
-27.26667,-140.7583,172.4,-0.01666667,-1.1125,1.416667
-11.5,-151.0667,163.9167,-0.3041667,-1.066667,1.470833
7.175,-159.9833,152.8917,-0.5,-1.004167,1.545833
30.6,-166.3583,138.8417,-0.7416667,-0.95,1.533333
50.15833,-170.525,123.925,-0.8916667,-0.8458333,1.5
64.53333,-172.9583,110.8917,-0.9541667,-0.7458333,1.491667
75.25833,-174.3,99.60833,-1.058333,-0.6666667,1.433333
89.075,-175.2583,87.08333,-1.1625,-0.5708333,1.416667
107.7333,-176.1917,69.19167,-1.195833,-0.4208333,1.379167
124.225,-176.0083,51.11667,-1.275,-0.2583333,1.304167
136.575,-175.4417,35.275,-1.341667,-0.0625,1.233333
145.975,-172.5167,19.94167,-1.383333,0.2,1.1875
155.8417,-162.1667,3.958333,-1.466667,0.4416667,1.116667
164.075,-146.1333,-18.43333,-1.495833,0.6416667,1.033333
169.7917,-131.175,-40.34167,-1.433333,0.8541667,0.9333333
172.5583,-117.45,-57.675,-1.391667,0.925,0.7916667
174.275,-105.0417,-69.53333,-1.3375,0.9958333,0.6791667
175.3583,-93.15,-81.6,-1.283333,1.0875,0.575
176.3,-77.5,-98.675,-1.283333,1.141667,0.4458333
176.35,-60.39167,-114.1,-1.245833,1.2,0.2875
175.4667,-43.56667,-128.0917,-1.183333,1.275,0.1041667
173.325,-27.10833,-140.275,-1.154167,1.308333,-0.1375
166.0083,-10.75833,-151.4167,-1.120833,1.35,-0.4208333
152.625,8.033333,-160.0083,-1.066667,1.404167,-0.65
137.9917,30.04167,-164.5083,-1.025,1.370833,-0.8458333
125.1417,49.61667,-168.9417,-0.9333333,1.3125,-0.9666667
113.2917,63.23333,-172.4083,-0.825,1.275,-1.029167
101.4667,73.94167,-174.375,-0.7541667,1.254167,-1.141667
87.94167,87.65833,-175.1917,-0.6625,1.254167,-1.233333
71.16667,104.475,-175.5417,-0.5375,1.254167,-1.270833
53.38333,119.925,-175.2417,-0.3791667,1.225,-1.329167
37.025,134.2917,-174.15,-0.1916667,1.1625,-1.395833
19.33333,146.0417,-169.1167,0.07916667,1.133333,-1.4375
2.833333,156.6833,-157.9917,0.3375,1.0875,-1.491667
-18.5,162.725,-147.275,0.5333333,1.0375,-1.525
-39.175,168.3083,-132.4833,0.7541667,0.9833333,-1.495833
-57.06667,171.525,-118.2333,0.8458333,0.8708333,-1.470833
-70.61667,173.7667,-105.325,0.9375,0.7791667,-1.454167
-81.86667,174.8583,-93.85,1.075,0.7,-1.416667
-97.73333,175.825,-79.48333,1.1375,0.5708333,-1.404167
-114.7833,176.3167,-61.58333,1.1875,0.4458333,-1.354167
-129.4917,176.1417,-44.675,1.291667,0.275,-1.2875
-141.5417,174.5333,-28.33333,1.3375,0.02083333,-1.245833
-149.9417,168.8583,-11.84167,1.404167,-0.2375,-1.1875
-160.8833,155.0333,4.708333,1.4875,-0.4625,-1.125
-166.8917,140.3417,28.53333,1.466667,-0.65,-1.058333
-170.975,125.2417,48.96667,1.391667,-0.8083333,-0.9416667
-173.875,111.0917,63.68333,1.35,-0.8875,-0.8
-174.9,99.19167,75.28333,1.3125,-0.9833333,-0.7125
-175.8417,86.43333,89.03333,1.295833,-1.075,-0.6041667
-176.65,70.425,104.9167,1.291667,-1.129167,-0.4583333
-176.4083,53.4,119.7917,1.229167,-1.2,-0.3
-174.5083,36.00833,134.175,1.204167,-1.279167,-0.0875
-170.6833,19.16667,146.0083,1.183333,-1.316667,0.175
-160.8917,2.558333,156.025,1.133333,-1.3625,0.4416667
-146.6917,-17.46667,161.9333,1.083333,-1.383333,0.6375
-131.4667,-40.075,166.9,1.0375,-1.354167,0.8458333
-130.275,-41.54167,167.2667,1.016667,-1.3375,0.8375
-118.5417,-58.45,171.05,0.925,-1.304167,0.9291667
-107.4583,-68.90833,173.65,0.8375,-1.3,1.020833
-95.19167,-80.13333,174.875,0.7791667,-1.291667,1.133333
-80.14167,-95.79167,175.2917,0.6416667,-1.283333,1.220833
-60.91667,-113.4833,175.375,0.4875,-1.258333,1.270833
-43.95,-128.4667,174.7417,0.325,-1.204167,1.3625
-27.75,-140.4917,172.375,0.0875,-1.170833,1.420833
-11.675,-151.2083,163.8833,-0.1708333,-1.1375,1.479167
7.233333,-160.2833,152.975,-0.3958333,-1.070833,1.541667
30.55,-166.5583,138.825,-0.6,-1.025,1.566667
49.875,-170.675,123.9833,-0.7916667,-0.9208333,1.545833
64.75,-172.975,111.1667,-0.8791667,-0.8125,1.525
75.55,-174.425,99.88333,-0.9875,-0.7333333,1.491667
88.95833,-175.225,87.29167,-1.104167,-0.6333333,1.454167
107.625,-176.05,69.4,-1.166667,-0.4833333,1.433333
123.95,-176.0167,51.53333,-1.2375,-0.3416667,1.358333
136.7167,-175.5667,35.59167,-1.333333,-0.1208333,1.266667
145.575,-172.725,20.14167,-1.383333,0.1208333,1.2375
156.1583,-162.2083,4.158333,-1.466667,0.3833333,1.170833
164.4083,-146.2333,-18.1,-1.504167,0.5833333,1.091667
169.75,-131.4,-40.11667,-1.45,0.7958333,0.9875
172.6083,-117.525,-57.61667,-1.395833,0.9,0.8416667
174.275,-105.3083,-69.375,-1.35,0.95,0.7166667
175.55,-93.20833,-81.38333,-1.320833,1.0625,0.6041667
176.2083,-77.64167,-98.45,-1.3,1.15,0.4708333
176.5167,-60.825,-113.8333,-1.258333,1.179167,0.3166667
175.5417,-43.88333,-127.8917,-1.208333,1.275,0.1208333
173.525,-27.575,-140.05,-1.179167,1.320833,-0.1166667
166.1667,-11.15833,-151.425,-1.145833,1.358333,-0.4125
152.975,7.708333,-160.15,-1.075,1.404167,-0.6666667
138.8333,29.76667,-164.4333,-1.016667,1.375,-0.8458333
125.1667,49.21667,-169.0583,-0.9375,1.3125,-0.9958333
114.0,63.21667,-172.1833,-0.8125,1.3,-1.05
101.725,73.89167,-174.3667,-0.725,1.266667,-1.158333
88.30833,86.96667,-175.1083,-0.6541667,1.254167,-1.254167
71.9,104.3417,-175.3583,-0.5,1.245833,-1.3
53.65833,119.7,-175.1583,-0.3375,1.191667,-1.341667
37.41667,133.95,-174.075,-0.1375,1.158333,-1.4125
19.51667,145.65,-169.025,0.1375,1.108333,-1.441667
3.458333,156.3167,-158.0417,0.425,1.054167,-1.495833
-17.825,162.65,-147.1583,0.6166667,0.9916667,-1.5375
-38.60833,168.15,-132.8167,0.8208333,0.9333333,-1.495833
-56.56667,171.55,-118.1333,0.9458333,0.8333333,-1.454167
-70.275,173.6917,-105.1417,1.0,0.7125,-1.441667
-81.79167,174.875,-93.85833,1.1375,0.6333333,-1.404167
-97.31667,175.6333,-79.8,1.2,0.5208333,-1.379167
-114.3833,176.1667,-62.04167,1.241667,0.35,-1.333333
-129.0583,176.1083,-44.99167,1.304167,0.175,-1.258333
-141.0167,174.625,-28.63333,1.391667,-0.05,-1.195833
-149.7417,168.9833,-12.16667,1.4125,-0.3416667,-1.166667
-160.8583,155.1417,4.233333,1.4875,-0.5958333,-1.075
-166.5,140.825,28.35,1.475,-0.7708333,-0.9875
-170.95,125.1833,48.78333,1.395833,-0.9333333,-0.8708333
-173.4583,110.7333,63.51667,1.329167,-0.9875,-0.7125
-175.0083,99.43333,75.08333,1.3,-1.054167,-0.5916667
-175.6917,86.81667,88.61667,1.258333,-1.158333,-0.4916667
-176.475,70.86667,104.425,1.254167,-1.1875,-0.3541667
-176.1917,53.63333,119.5333,1.191667,-1.225,-0.1708333
-174.5667,36.16667,133.975,1.133333,-1.308333,0.05416667
-170.4917,19.59167,145.975,1.116667,-1.333333,0.3166667
-160.7833,2.916667,155.9667,1.070833,-1.354167,0.6083333
-146.6083,-17.09167,161.975,0.9958333,-1.375,0.775
-131.0917,-39.56667,166.9583,0.95,-1.329167,0.9416667
-130.05,-41.08333,167.3417,0.925,-1.325,0.9458333
-118.2333,-57.91667,171.1,0.8416667,-1.275,1.058333
-107.275,-68.7,173.65,0.7416667,-1.254167,1.095833
-95.09167,-79.83333,174.8583,0.6625,-1.2375,1.204167
-80.36667,-95.21667,175.2667,0.5583333,-1.2375,1.279167
-61.34167,-113.1417,175.3667,0.3916667,-1.208333,1.308333
-44.01667,-128.125,174.7417,0.2208333,-1.141667,1.370833
-28.05833,-140.1833,172.5,-0.0125,-1.1125,1.445833
-11.95,-150.5583,164.4167,-0.2791667,-1.079167,1.470833
6.641667,-159.6,153.2667,-0.5333333,-1.0,1.525
29.96667,-165.725,139.2167,-0.7083333,-0.9291667,1.541667
49.41667,-170.325,124.1833,-0.8875,-0.875,1.491667
64.24167,-172.85,111.1333,-0.9583333,-0.7541667,1.470833
74.95833,-174.175,99.93333,-1.029167,-0.6625,1.441667
88.38333,-175.1667,87.58333,-1.15,-0.5875,1.416667
106.9833,-176.0,69.86667,-1.208333,-0.4333333,1.375
123.275,-176.0083,51.925,-1.241667,-0.2625,1.316667
136.1917,-175.4583,35.98333,-1.345833,-0.06666667,1.225
145.5667,-172.1833,20.59167,-1.391667,0.1708333,1.175
155.8333,-162.1833,4.6,-1.45,0.4583333,1.129167
163.8583,-146.4333,-17.83333,-1.5,0.6416667,1.029167
169.2083,-131.7583,-39.84167,-1.429167,0.8291667,0.925
172.6083,-117.8667,-57.225,-1.375,0.9375,0.8041667
174.4583,-105.45,-69.15,-1.333333,0.9791667,0.6666667
175.4333,-93.58333,-81.05,-1.291667,1.079167,0.5708333
176.2583,-78.01667,-98.20833,-1.275,1.1625,0.4666667
176.3667,-61.14167,-113.6917,-1.2375,1.1875,0.2916667
175.6917,-44.19167,-127.575,-1.204167,1.254167,0.1041667
173.2083,-27.85,-139.9083,-1.1375,1.320833,-0.125
166.1833,-11.625,-151.175,-1.125,1.358333,-0.4041667
153.0,7.191667,-159.9917,-1.058333,1.391667,-0.6708333
138.65,29.56667,-164.3917,-1.0,1.375,-0.825
125.3,49.04167,-169.0917,-0.9208333,1.329167,-0.9666667
113.6333,62.85833,-172.275,-0.8375,1.270833,-1.0375
101.6083,73.7,-174.4667,-0.7416667,1.266667,-1.120833
88.45,86.89167,-175.175,-0.6583333,1.25,-1.220833
72.03333,103.875,-175.45,-0.5333333,1.254167,-1.2875
53.98333,119.5083,-175.2833,-0.3791667,1.216667,-1.316667
37.2,133.6917,-174.275,-0.1916667,1.166667,-1.395833
19.5,145.4333,-169.6,0.0625,1.1375,-1.4375
3.733333,156.3417,-158.4167,0.3583333,1.091667,-1.483333
-17.66667,162.9083,-147.4167,0.5416667,1.029167,-1.5375
-38.90833,168.425,-132.9583,0.725,0.9625,-1.516667
-56.98333,171.55,-118.6,0.8791667,0.8791667,-1.458333
-70.2,173.6833,-105.6,0.9375,0.7708333,-1.454167
-81.63333,174.9,-94.25,1.054167,0.7083333,-1.408333
-97.09167,175.75,-79.85,1.1625,0.5833333,-1.395833
-114.2667,176.4,-62.08333,1.191667,0.4416667,-1.370833
-129.0333,176.225,-45.175,1.258333,0.2666667,-1.295833
-141.0917,174.7667,-28.90833,1.35,0.0375,-1.216667
-149.575,169.1917,-12.53333,1.404167,-0.2291667,-1.204167
-160.5,155.6083,4.158333,1.483333,-0.4791667,-1.120833
-166.4,140.8583,27.98333,1.466667,-0.6375,-1.0375
-171.1167,125.3,48.5,1.4125,-0.8,-0.9583333
-173.4417,111.3167,63.61667,1.341667,-0.8958333,-0.8
-175.1333,99.6,74.89167,1.320833,-0.9791667,-0.7
-175.7083,86.78333,88.35,1.283333,-1.079167,-0.6125
-176.5667,71.15833,104.3917,1.279167,-1.1375,-0.4625
-176.3,53.9,119.3833,1.258333,-1.1875,-0.3
-174.9333,36.09167,133.875,1.191667,-1.283333,-0.07916667
-171.1,20.00833,145.5667,1.179167,-1.316667,0.1625
-161.2,3.391667,155.6167,1.15,-1.366667,0.4541667
-147.3417,-16.66667,161.725,1.0875,-1.395833,0.6416667
-131.6917,-39.71667,166.8083,1.025,-1.35,0.8125
-130.6417,-41.2,167.15,1.020833,-1.345833,0.8083333
-118.6917,-58.15833,171.025,0.9333333,-1.3,0.95
-107.7417,-68.80833,173.6167,0.8333333,-1.3,1.020833
-95.375,-79.825,174.8917,0.7541667,-1.2875,1.125
-80.48333,-95.10833,175.275,0.65,-1.279167,1.233333
-61.31667,-113.1583,175.3667,0.4833333,-1.266667,1.2625
-44.41667,-128.05,174.825,0.3208333,-1.216667,1.354167
-28.13333,-140.2167,172.6083,0.09583333,-1.1625,1.433333
-11.95833,-150.5667,164.5917,-0.1583333,-1.129167,1.4875
6.683333,-159.675,153.4667,-0.4291667,-1.083333,1.5375
29.94167,-166.2083,139.4083,-0.6041667,-0.9958333,1.579167
49.58333,-170.4333,124.3167,-0.7791667,-0.9375,1.545833
64.4,-173.0083,111.3,-0.8958333,-0.8166667,1.525
75.44167,-174.175,100.1417,-0.9583333,-0.7166667,1.491667
88.44167,-175.1,87.625,-1.083333,-0.6416667,1.445833
107.0,-175.9917,70.05,-1.175,-0.4916667,1.425
123.05,-176.25,51.91667,-1.220833,-0.3375,1.354167
136.0667,-175.625,36.125,-1.320833,-0.1333333,1.275
145.5333,-172.8583,20.88333,-1.395833,0.1125,1.233333
155.45,-162.825,4.683333,-1.45,0.375,1.1875
163.7833,-146.625,-17.425,-1.520833,0.5833333,1.0875
169.475,-131.925,-39.71667,-1.466667,0.7541667,0.9833333
172.625,-117.85,-57.3,-1.379167,0.9083333,0.85
174.4167,-105.7167,-69.125,-1.35,0.9416667,0.7166667
175.375,-93.825,-80.95833,-1.325,1.045833,0.6125
176.225,-78.375,-97.94167,-1.2875,1.1625,0.4791667
176.4167,-61.29167,-113.4167,-1.266667,1.183333,0.3166667
175.5833,-44.35833,-127.5917,-1.2125,1.254167,0.1125
173.6,-28.06667,-139.625,-1.154167,1.316667,-0.1125
166.7583,-11.74167,-150.7833,-1.145833,1.358333,-0.3958333
153.3667,6.725,-159.725,-1.075,1.383333,-0.6875
139.3667,29.14167,-164.1083,-1.025,1.383333,-0.8125
125.7583,48.65,-168.9167,-0.95,1.320833,-0.975
114.1667,62.80833,-172.1417,-0.8333333,1.283333,-1.079167
101.825,73.43333,-174.4083,-0.7333333,1.279167,-1.125
88.975,86.71667,-175.0417,-0.6416667,1.258333,-1.241667
72.575,103.7417,-175.3167,-0.525,1.2375,-1.308333
54.425,119.125,-175.1917,-0.3416667,1.208333,-1.333333
37.64167,133.45,-174.2667,-0.1416667,1.154167,-1.408333
20.1,145.1833,-169.5583,0.1166667,1.108333,-1.4625
4.058333,156.2333,-158.2917,0.4166667,1.075,-1.491667
-17.06667,162.6,-147.5917,0.6375,0.9916667,-1.520833
-38.23333,168.275,-133.15,0.7916667,0.925,-1.508333
-56.50833,171.6,-118.5667,0.9541667,0.8458333,-1.4625
-69.9,173.7083,-105.55,1.025,0.7166667,-1.429167
-81.45,174.925,-94.525,1.095833,0.6333333,-1.416667
-96.84167,175.5833,-80.30833,1.208333,0.525,-1.370833
-114.0083,176.2583,-62.53333,1.254167,0.375,-1.341667
-128.9917,176.0833,-45.49167,1.291667,0.1666667,-1.2625
-140.2917,174.4417,-29.11667,1.395833,-0.04583333,-1.183333
-149.075,169.7333,-12.79167,1.4375,-0.3375,-1.1625
-160.525,155.5333,3.725,1.475,-0.6125,-1.083333
-166.3833,141.05,27.625,1.4875,-0.7541667,-0.9666667
-170.7583,125.6083,48.41667,1.395833,-0.9083333,-0.8666667
-173.5583,111.2167,63.425,1.341667,-1.008333,-0.725
-174.7083,99.80833,74.775,1.3125,-1.0375,-0.6041667
-175.5083,87.03333,88.25833,1.266667,-1.129167,-0.4875
-176.525,71.4,104.1333,1.229167,-1.208333,-0.3666667
-176.2583,54.28333,119.1583,1.208333,-1.2375,-0.1833333
-174.7333,36.36667,133.6333,1.1375,-1.2875,0.05833333
-170.75,20.45,145.475,1.108333,-1.35,0.2916667
-161.125,3.458333,155.6167,1.091667,-1.354167,0.5958333
-147.0167,-16.28333,161.8667,1.016667,-1.35,0.8083333
-131.6833,-39.31667,166.725,0.925,-1.341667,0.9291667
-130.6417,-40.98333,167.1333,0.925,-1.345833,0.9333333
-118.4417,-57.9,171.05,0.8458333,-1.266667,1.05
-107.7583,-68.48333,173.625,0.7416667,-1.258333,1.1125
-95.50833,-79.48333,174.8917,0.6416667,-1.254167,1.1875
-80.74167,-94.95,175.2833,0.5416667,-1.229167,1.291667
-61.84167,-112.9583,175.3583,0.3916667,-1.204167,1.320833
-45.05,-127.8917,174.7333,0.2041667,-1.1625,1.3625
-28.31667,-140.1833,172.5667,-0.02083333,-1.108333,1.433333
-12.43333,-150.5333,164.5417,-0.2625,-1.070833,1.491667
6.125,-159.575,153.4917,-0.55,-1.0125,1.516667
29.575,-166.0917,139.4917,-0.7125,-0.9291667,1.55
49.15833,-170.25,124.3833,-0.8583333,-0.8625,1.508333
64.18333,-172.8583,111.2833,-0.9833333,-0.75,1.4625
75.34167,-174.1667,100.1333,-1.033333,-0.6625,1.445833
88.03333,-175.175,87.75833,-1.1375,-0.575,1.4125
106.7667,-175.8083,70.23333,-1.229167,-0.4416667,1.3625
122.8917,-176.0833,52.25,-1.241667,-0.2625,1.325
135.9167,-175.4417,36.46667,-1.320833,-0.05833333,1.241667
145.0583,-173.0833,21.15,-1.395833,0.1666667,1.166667
155.2833,-162.8917,4.883333,-1.458333,0.4375,1.141667
164.15,-146.9,-16.925,-1.4875,0.675,1.033333
169.4333,-131.9667,-39.43333,-1.45,0.8,0.925
172.3333,-117.9583,-57.20833,-1.375,0.925,0.8125
174.3167,-105.6583,-68.94167,-1.333333,0.9916667,0.675
175.2583,-93.81667,-80.80833,-1.3,1.0625,0.5625
176.2167,-78.65833,-97.73333,-1.266667,1.154167,0.4416667
176.3917,-61.725,-113.2583,-1.229167,1.191667,0.3
176.0417,-44.11667,-127.1833,-1.208333,1.245833,0.09583333
173.4667,-28.35,-139.4667,-1.1375,1.316667,-0.125
166.6417,-12.10833,-150.8167,-1.116667,1.358333,-0.3833333
153.475,6.658333,-159.6667,-1.075,1.379167,-0.6833333
139.0833,28.89167,-164.2833,-1.0,1.379167,-0.8125
125.3667,48.43333,-169.025,-0.9291667,1.320833,-0.9416667
113.95,62.74167,-172.225,-0.8458333,1.275,-1.066667
102.0583,73.35,-174.4167,-0.7541667,1.266667,-1.116667
88.91667,86.40833,-175.1583,-0.6666667,1.254167,-1.216667
72.4,103.45,-175.4333,-0.5416667,1.241667,-1.283333
54.51667,118.9333,-175.2667,-0.3833333,1.220833,-1.316667
37.90833,133.475,-174.3,-0.1916667,1.166667,-1.375
20.61667,145.15,-169.725,0.0625,1.120833,-1.445833
4.383333,155.8,-158.95,0.3333333,1.104167,-1.479167
-16.56667,162.6417,-147.5417,0.5666667,1.033333,-1.516667
-38.24167,168.0583,-133.35,0.7041667,0.9625,-1.520833
-56.25833,171.65,-118.6833,0.8708333,0.8916667,-1.458333
-70.06667,173.725,-105.5917,0.9625,0.7791667,-1.433333
-81.1,174.8167,-94.48333,1.029167,0.6875,-1.429167
-96.69167,175.6833,-80.56667,1.129167,0.6083333,-1.4
-113.4917,176.475,-62.85833,1.216667,0.4458333,-1.358333
-128.775,176.0833,-45.83333,1.254167,0.275,-1.308333
-140.575,174.8417,-29.4,1.366667,0.0375,-1.241667
-149.3833,169.5083,-13.10833,1.433333,-0.2041667,-1.1875
-160.2417,155.825,3.458333,1.470833,-0.4708333,-1.154167
-166.3417,141.075,27.29167,1.483333,-0.6333333,-1.041667
